Product Name,Price,Product Link
Farmside The Konkan Cashew|W-240 | Zero Cholesterol |Naturally Sweet in Taste| 250gms,"₹1,399 (₹139.90/100 g)
₹1,900",https://www.amazon.in/HYPERFOODS-RawFruit-Roasted-Cashews-American/dp/B08KJLL4YM/ref=sr_1_246?dchild=1&keywords=Cashew&qid=1613335083&sr=8-246
"NUTS ABOUT YOU Cashews Roasted & Salted Pouch, 250 g","₹375 (₹150/100 g)
₹399",https://www.amazon.in/My-Village-Cashew-Kerala-Export/dp/B089S8VY1J/ref=sr_1_247?dchild=1&keywords=Cashew&qid=1613335083&sr=8-247
stylo exports Naturally Processed Raw Kaju Cashew Nuts (250 gm),₹360 (₹180/100 g),https://www.amazon.in/My-Village-Cashew-Kerala-Export/dp/B089S8VY1J/ref=sr_1_247?dchild=1&keywords=Cashew&qid=1613335083&sr=8-247
HyperFoods® RawFruit Whole Cashew Popular & Premium Cashewnut Kaju 250G PET Jar Mangalore W240 : 250 Grams X 1 Jar,"₹399 (₹399/count)
₹600",https://www.amazon.in/WONDERLAND-FOODS-DEVICE-Split-Cashews/dp/B08W29HKWV/ref=sr_1_248?dchild=1&keywords=Cashew&qid=1613335083&sr=8-248
Raghav Roasted and Salted Premium W-240 Cashew Nuts 250gm (Pack of 1),"₹549 (₹109.80/100 g)
₹999",https://www.amazon.in/WONDERLAND-FOODS-DEVICE-Split-Cashews/dp/B08W29HKWV/ref=sr_1_248?dchild=1&keywords=Cashew&qid=1613335083&sr=8-248
Nutri Forest Silver Saffhire Chocolate Cashew Nuts - Chocolate Coated cahews ( Kaju Offers) (400g),"₹360 (₹180/100 g)
₹450",https://www.amazon.in/Kerala-Natural-Spices-Cashew-Cashews-500gm/dp/B08M5YGP39/ref=sr_1_249?dchild=1&keywords=Cashew&qid=1613335083&sr=8-249
Bankatji Cashew Roasted Salted (Upvas / Fasting Special ) Oven Roasted - 250 Grams,"₹429 (₹214.50/100 g)
₹699",https://www.amazon.in/Kerala-Natural-Spices-Cashew-Cashews-500gm/dp/B08M5YGP39/ref=sr_1_249?dchild=1&keywords=Cashew&qid=1613335083&sr=8-249
"BOGATCHI Cashew Powder for Making - Curry, Paneer Sabzi, White Gravy, Malai Kofta, Dum Aloo, White Chicken, Kaju Shake , Ice Cream , , 200g , Free Measuring Spoon",₹360 (₹180/100 g),https://www.amazon.in/HYPERFOODS-RawFruit-Popular-Cashewnut-Mangalore/dp/B08JC9Q1S7/ref=sr_1_250?dchild=1&keywords=Cashew&qid=1613335083&sr=8-250
Bankatji Oven Roasted Cashew Nuts - Butter Chilly Masala (250 Grams) and Butter Masala Flavour (250 Grams) (Combo of 2),₹297 (₹99/count),https://www.amazon.in/HYPERFOODS-RawFruit-Popular-Cashewnut-Mangalore/dp/B08JC9Q1S7/ref=sr_1_250?dchild=1&keywords=Cashew&qid=1613335083&sr=8-250
Vaidaaz Whole Cashew Premium (Kaju) 200gm Combo pack of 2,"₹239
₹320",https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg6_1?ie=UTF8&adId=A087172234XD0MDMXB4DE&url=%2FAmazon-Brand-Solimo-Almonds-Raisins%2Fdp%2FB07JJC7JS2%2Fref%3Dsr_1_251_sspa%3Fdchild%3D1%26keywords%3DCashew%26qid%3D1613335083%26sr%3D8-251-spons%26psc%3D1&qualifier=1613335096&id=7730823167528545&widgetName=sp_mtf
Shara's Dry Fruits Cashew Nuts (Kaju) 1 Kg,"₹699 (₹699/count)
₹1,625",https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg6_1?ie=UTF8&adId=A087172234XD0MDMXB4DE&url=%2FAmazon-Brand-Solimo-Almonds-Raisins%2Fdp%2FB07JJC7JS2%2Fref%3Dsr_1_251_sspa%3Fdchild%3D1%26keywords%3DCashew%26qid%3D1613335083%26sr%3D8-251-spons%26psc%3D1&qualifier=1613335096&id=7730823167528545&widgetName=sp_mtf
"Kerala Natural Spices Cashew Nut Big Size320,100% Cashews-500gm","₹290
₹300",https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg6_1?ie=UTF8&adId=A0437722A2KIRORY8H9L&url=%2FZEONELY-MART-Natural-Premium-Cashewnuts%2Fdp%2FB084BNYYHB%2Fref%3Dsr_1_252_sspa%3Fdchild%3D1%26keywords%3DCashew%26qid%3D1613335083%26sr%3D8-252-spons%26psc%3D1&qualifier=1613335096&id=7730823167528545&widgetName=sp_mtf
CazooTree Summer Salt Flavored Cashew Nut (250 gm Standup Pouch),"₹250 (₹100/100 g)
₹320",https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg6_1?ie=UTF8&adId=A0437722A2KIRORY8H9L&url=%2FZEONELY-MART-Natural-Premium-Cashewnuts%2Fdp%2FB084BNYYHB%2Fref%3Dsr_1_252_sspa%3Fdchild%3D1%26keywords%3DCashew%26qid%3D1613335083%26sr%3D8-252-spons%26psc%3D1&qualifier=1613335096&id=7730823167528545&widgetName=sp_mtf
Bubblipop 100% Natural Premium Original Rose Petal Flavour Cashew Nuts (100 Gram) I Healthy Snacks I Vegan,"₹849 (₹849/count)
₹1,099",https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg6_1?ie=UTF8&adId=A0292334WMPBYPKSYV8N&url=%2FTulsi-Premium-Cashews-Combo-Packet%2Fdp%2FB07H4K6RB9%2Fref%3Dsr_1_253_sspa%3Fdchild%3D1%26keywords%3DCashew%26qid%3D1613335083%26sr%3D8-253-spons%26psc%3D1&qualifier=1613335096&id=7730823167528545&widgetName=sp_mtf
Dry Fruits Whole Cashews Nuts (kaju)500g - Healthy Dryfruit Nuts,"₹599 (₹119.80/100 g)
₹1,099",https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg7_1?ie=UTF8&adId=A00860302G0UAXV7BZCKX&url=%2FFruits-Whole-Cashews-Nuts-kaju%2Fdp%2FB08WCPQK6F%2Fref%3Dsr_1_289_sspa%3Fdchild%3D1%26keywords%3DCashew%26qid%3D1613335096%26sr%3D8-289-spons%26psc%3D1&qualifier=1613335108&id=4517723957947892&widgetName=sp_atf_next
"NattyNuts 100% Natural & Rich In Antioxidants Almonds, Cashews ( Dry Fruits ) (400 gm)","₹450 (₹112.50/100 g)
₹550",https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg7_1?ie=UTF8&adId=A00860302G0UAXV7BZCKX&url=%2FFruits-Whole-Cashews-Nuts-kaju%2Fdp%2FB08WCPQK6F%2Fref%3Dsr_1_289_sspa%3Fdchild%3D1%26keywords%3DCashew%26qid%3D1613335096%26sr%3D8-289-spons%26psc%3D1&qualifier=1613335108&id=4517723957947892&widgetName=sp_atf_next
"Fruitri Propular Cashew Broken, Kaju (2)","₹1,249 (₹1,24,900/100 g)
₹1,499",https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg7_1?ie=UTF8&adId=A03862922NJ4IERAY7Z40&url=%2FNattyNuts-Natural-Antioxidants-Almonds-Cashews%2Fdp%2FB08SLVH47G%2Fref%3Dsr_1_290_sspa%3Fdchild%3D1%26keywords%3DCashew%26qid%3D1613335096%26sr%3D8-290-spons%26psc%3D1&qualifier=1613335108&id=4517723957947892&widgetName=sp_atf_next
"Miltop Cashew W320, 1kg","₹955 (₹95.50/100 g)
₹1,270",https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg7_1?ie=UTF8&adId=A03862922NJ4IERAY7Z40&url=%2FNattyNuts-Natural-Antioxidants-Almonds-Cashews%2Fdp%2FB08SLVH47G%2Fref%3Dsr_1_290_sspa%3Fdchild%3D1%26keywords%3DCashew%26qid%3D1613335096%26sr%3D8-290-spons%26psc%3D1&qualifier=1613335108&id=4517723957947892&widgetName=sp_atf_next
Cashew Nut W450 (400g) Benin Quality | Borma Dried | Snow White Directly From Processing Plant,"₹525 (₹105/100 g)
₹649",https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg7_1?ie=UTF8&adId=A03882192ELPGQHHOGWJE&url=%2FFruitri-Propular-Cashew-Broken-Kaju%2Fdp%2FB08P9VW5YX%2Fref%3Dsr_1_291_sspa%3Fdchild%3D1%26keywords%3DCashew%26qid%3D1613335096%26sr%3D8-291-spons%26psc%3D1&qualifier=1613335108&id=4517723957947892&widgetName=sp_atf_next
"Minimal Cashewnut Flour(Natural),500g","₹490 (₹98/100 g)
₹850",https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg7_1?ie=UTF8&adId=A03882192ELPGQHHOGWJE&url=%2FFruitri-Propular-Cashew-Broken-Kaju%2Fdp%2FB08P9VW5YX%2Fref%3Dsr_1_291_sspa%3Fdchild%3D1%26keywords%3DCashew%26qid%3D1613335096%26sr%3D8-291-spons%26psc%3D1&qualifier=1613335108&id=4517723957947892&widgetName=sp_atf_next
VEDIC STOCKS Premium Oven Dry Pepper Cashew Nuts Dry Fruits Value Pack 500 Grams (Pack of 1),"₹825 (₹82.50/100 g)
₹1,600",https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg7_1?ie=UTF8&adId=A0881421JCBW1OMRVR1E&url=%2FMiltop-Cashew-320-1kg%2Fdp%2FB010Q6KKFW%2Fref%3Dsr_1_292_sspa%3Fdchild%3D1%26keywords%3DCashew%26qid%3D1613335096%26sr%3D8-292-spons%26psc%3D1&qualifier=1613335108&id=4517723957947892&widgetName=sp_atf_next
Evergreen Farms Fresh Unpeeled Cashews with Skin NW Kaju for Natural Taste in Pet Jar 1 Kg,"₹365 (₹146/100 g)
₹395",https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg7_1?ie=UTF8&adId=A0881421JCBW1OMRVR1E&url=%2FMiltop-Cashew-320-1kg%2Fdp%2FB010Q6KKFW%2Fref%3Dsr_1_292_sspa%3Fdchild%3D1%26keywords%3DCashew%26qid%3D1613335096%26sr%3D8-292-spons%26psc%3D1&qualifier=1613335108&id=4517723957947892&widgetName=sp_atf_next
Kalbavi Cashews Thai Chilly Flavoured Cashews (250 g),"₹590 (₹147.50/100 g)
₹840",https://www.amazon.in/Cashew-Benin-Quality-Directly-Processing/dp/B08RY13JSG/ref=sr_1_293?dchild=1&keywords=Cashew&qid=1613335096&sr=8-293
"Nutty Gritties Jumbo Roasted Cashew Nuts, Lightly Salted, Dry Roasted, Non Fried, Zero Oil - (Pack of 2-200g Each),400g","₹698 (₹698/count)
₹699",https://www.amazon.in/Cashew-Benin-Quality-Directly-Processing/dp/B08RY13JSG/ref=sr_1_293?dchild=1&keywords=Cashew&qid=1613335096&sr=8-293
Haldiram's Masala Cashews 325 g X 1 Pcs,"₹1,099 (₹109.90/100 g)
₹1,400",https://www.amazon.in/Minimal-Cashewnut-Flour-Natural-500g/dp/B084SZK481/ref=sr_1_294?dchild=1&keywords=Cashew&qid=1613335096&sr=8-294
Nature's Bliss Cashews Nuts - Kaju Big Size 1Kg Cashews Jumbo - Jar Packing [Pure and Natural White Cashew],"₹1,139 (₹113.90/100 g)
₹1,199",https://www.amazon.in/Minimal-Cashewnut-Flour-Natural-500g/dp/B084SZK481/ref=sr_1_294?dchild=1&keywords=Cashew&qid=1613335096&sr=8-294
"Dobariya natural Premium Whole Cashew Nuts/kaju,1Kg","₹750 (₹111.11/100 g)
₹1,400",https://www.amazon.in/VEDIC-STOCKS-Premium-Pepper-Cashew/dp/B08T9J9KRF/ref=sr_1_295?dchild=1&keywords=Cashew&qid=1613335096&sr=8-295
Rivazo Tangy Peri Peri Flavoured Cashews(Owen Roasted and Oil Free) in Pet Jar (675 Grams),"₹560 (₹112/100 g)
₹650",https://www.amazon.in/VEDIC-STOCKS-Premium-Pepper-Cashew/dp/B08T9J9KRF/ref=sr_1_295?dchild=1&keywords=Cashew&qid=1613335096&sr=8-295
"Stylo Retail Jumbo Dry Fruits Cashew Nuts, 500 g","₹499 (₹99.80/100 g)
₹999",https://www.amazon.in/Evergreen-Farms-Unpeeled-Cashews-Natural/dp/B08B415JQ3/ref=sr_1_296?dchild=1&keywords=Cashew&qid=1613335096&sr=8-296
"Anandi® Cashew 500gms , Anandi Kaju 500gms, Dry Fruit , Meva , Cashew Nuts","₹350 (₹66.16/Oz)
₹478",https://www.amazon.in/Evergreen-Farms-Unpeeled-Cashews-Natural/dp/B08B415JQ3/ref=sr_1_296?dchild=1&keywords=Cashew&qid=1613335096&sr=8-296
Kesar The Happiness Flavour Healthy Kaju Dry Fruits Cheese & Oregano Flavoured Cashew 150g (Pack of 1),"₹750 (₹125/100 g)
₹1,050",https://www.amazon.in/Kalbavi-Cashews-Thai-Chilly-Flavoured/dp/B07V81J5F4/ref=sr_1_297?dchild=1&keywords=Cashew&qid=1613335096&sr=8-297
SHREE SHYAM Kaju Chura| Cashews Nuts (BB) (1),"₹679 (₹67.90/100 g)
₹1,249",https://www.amazon.in/Kalbavi-Cashews-Thai-Chilly-Flavoured/dp/B07V81J5F4/ref=sr_1_297?dchild=1&keywords=Cashew&qid=1613335096&sr=8-297
"Molsi's blissfully Salted Combo 600g (200g Each of Cashew, Almond and Pistachio)","₹260 (₹52/100 g)
₹280",https://www.amazon.in/Nutty-Gritties-Roasted-Salted-Cashews/dp/B07NHKZZBS/ref=sr_1_298?dchild=1&keywords=Cashew&qid=1613335096&sr=8-298
The Farm Basket Cashews Nuts Broken 4 Pieces ( Kaju Tukada ) (Pack of 1 KILOGRAMS),"₹499 (₹99.80/100 g)
₹699",https://www.amazon.in/Nutty-Gritties-Roasted-Salted-Cashews/dp/B07NHKZZBS/ref=sr_1_298?dchild=1&keywords=Cashew&qid=1613335096&sr=8-298
Manvik FOODS Goa Cashew Kani 500g | Cashew bb Tukda | Kaju Kani Tukda 500 gm,"₹750 (₹111.11/100 g)
₹1,400",https://www.amazon.in/Haldirams-Masala-Cashews-325-Pcs/dp/B08MF8MQ51/ref=sr_1_289?dchild=1&keywords=Cashew&qid=1613335096&sr=8-289
"Spicy Carte Premium Cashews, 500gm","₹335 (₹223.33/100 g)
₹435",https://www.amazon.in/Haldirams-Masala-Cashews-325-Pcs/dp/B08MF8MQ51/ref=sr_1_289?dchild=1&keywords=Cashew&qid=1613335096&sr=8-289
Rivazo Blended Black Pepper Flavoured Cashews(Owen Roasted and Oil Free) in Pet Jar (675 Grams),"₹287 (₹1.15/Item)
₹400",https://www.amazon.in/Natures-Bliss-Cashews-Nuts-Packing/dp/B08LC9H3FC/ref=sr_1_290?dchild=1&keywords=Cashew&qid=1613335096&sr=8-290
"Puramio Roasted Cashew Black Pepper, 150g","₹660 (₹66.67/100 g)
₹1,400",https://www.amazon.in/Natures-Bliss-Cashews-Nuts-Packing/dp/B08LC9H3FC/ref=sr_1_290?dchild=1&keywords=Cashew&qid=1613335096&sr=8-290
"NUTS ABOUT YOU Cashews Jumbo Pouch, 250 g","₹869 (₹86,900/100 g)
₹1,256",https://www.amazon.in/Dobariya-natural-Premium-Whole-Cashew/dp/B08VGCVLYX/ref=sr_1_291?dchild=1&keywords=Cashew&qid=1613335096&sr=8-291
Stylo Cashews Nuts Broken 4 Pieces - 1kg | Kaju Tukadi (Kaju Tukda / Kaju Fada),"₹899 (₹449.50/count)
₹2,040",https://www.amazon.in/Dobariya-natural-Premium-Whole-Cashew/dp/B08VGCVLYX/ref=sr_1_291?dchild=1&keywords=Cashew&qid=1613335096&sr=8-291
RK's Mom's Touch 100% Natural Whole Scale Cashews / Kaju Nuts W420 {1000gms} {1Kg},₹600 (₹142.86/100 g),https://www.amazon.in/Rivazo-Tangy-Flavoured-Cashews-Roasted/dp/B08HLV3LYX/ref=sr_1_292?dchild=1&keywords=Cashew&qid=1613335096&sr=8-292
SoftArt Dry Fruits Combo of Roasted _ Salted Kaju & Pista Kernels Without Shell (250g Each) Vacuum Pack,"₹335 (₹223.33/100 g)
₹435",https://www.amazon.in/Rivazo-Tangy-Flavoured-Cashews-Roasted/dp/B08HLV3LYX/ref=sr_1_292?dchild=1&keywords=Cashew&qid=1613335096&sr=8-292
